Unnamed: 0,week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp
7713,38th week,Assam,Baksa,Acute Diarrhoeal Disease,31.0,0.0,22,9,2011,26.62758805,91.46190527,0.5997355579603942,23.96536038632401,301.2719123609924
7714,38th week,Bihar,Nalanda,Acute Diarrhoeal Disease,16.0,1.0,15,9,2011,25.1364914,85.44365465,1.341386722663746,8.980227589100814,301.64943388260707
7717,38th week,Chhattisgarh,Durg,Acute Diarrhoeal Disease,27.0,0.0,16,9,2011,21.19903535,81.39795456,-0.3134122221137673,14.046830225102472,300.2413676534033
7720,38th week,Gujarat,Rajkot,Cholera,47.0,0.0,17,9,2011,22.3053263,70.8028377,0.9815391480770156,13.951661735629584,294.2818278329485
7721,38th week,Karnataka,Uttara Kannada,Cholera,14.0,1.0,13,9,2011,14.72447415,74.64223734,-2.550561369683474,14.98000865644638,299.32405674049005
7722,38th week,Kerala,Wayanad (Kalpetta),Acute Diarrhoeal Disease,20.0,0.0,14,9,2011,11.62614485,76.0888761,-3.846540245532695,10.970910968774998,298.2050089615572
7724,38th week,Tamil Nadu,Dindigul,Dengue,5.0,1.0,17,9,2011,10.3303299,78.06739791,-0.263594732372976,13.98946537124496,304.59391920388015
7725,38th week,Uttar Pradesh,Bulandshahar,Malaria,52.0,0.0,18,9,2011,28.5246712,77.5996529,-0.4863591286719838,16.998918151883494,300.8196934392224
7727,38th week,West Bengal,Bankura,Acute Diarrhoeal Disease,188.0,0.0,15,9,2011,23.13195425,87.2073972,0.9031342221013527,5.960383408923127,300.3881937656351
7728,38th week,West Bengal,Howrah,Acute Diarrhoeal Disease,493.0,0.0,24,9,2011,22.5736296,88.3251045,-1.392276269459943,16.039965679697517,299.48793480928055
7729,38th week,Bihar,Jamui,Acute Diarrhoeal Disease,14.0,0.0,28,8,2011,24.96785205,86.17351147,3.808464643084773,12.07877528084217,303.32508964632257
7730,38th week,Chhattisgarh,Janjgir,Acute Diarrhoeal Disease,22.0,0.0,9,9,2011,22.0090841,82.578896,0.8136575177745158,11.948663431037724,300.6651351587466
7731,38th week,Maharashtra,Pune,Dengue,14.0,1.0,28,8,2011,18.521428,73.8544541,2.405185352382371,6.907955395808315,294.7866998782923
7736,38th week,West Bengal,Birbhum,Cholera,34.0,0.0,28,8,2011,24.0,87.583333,-0.164942634107668,11.986261357156794,301.077834974561
7737,38th week,West Bengal,Cooch Bihar,Acute Encephalitis Syndrome,5.0,0.0,28,7,2011,26.3223696,89.4592445,-0.4462695559193808,4.081069476602283,301.1751278721354
7739,39th week,Bihar,Aurangabad,Acute Diarrhoeal Disease,18.0,0.0,23,9,2011,24.786306,84.41448983,0.2772698311238534,16.950889030411922,296.1792731424703
7740,39th week,Bihar,Madhubani,Acute Diarrhoeal Disease,115.0,1.0,27,9,2011,26.350072,86.22914689,0.9043952733820284,13.992982390745649,289.19478974529943
7742,39th week,Chhattisgarh,Durg,Acute Diarrhoeal Disease,50.0,0.0,21,9,2011,21.19903535,81.39795456,-1.4045367684543586,14.05526947826021,296.91147487945125
7743,39th week,Chhattisgarh,Janjgir,Malaria,11.0,1.0,26,9,2011,22.0090841,82.578896,1.5179198254417643,26.042981694123508,300.50758920127055
7744,39th week,Jharkhand,West Singhbhum,Acute Diarrhoeal Disease,10.0,0.0,27,9,2011,22.7859232,86.1716093,0.7188854607996038,16.00603610171721,299.8714599933621
7745,39th week,Karnataka,Bidar,Acute Diarrhoeal Disease,11.0,0.0,27,9,2011,18.083333,77.333333,-1.5627704771421025,10.985214582740248,307.93264205460787
7746,39th week,Karnataka,Bijapur,Dengue,14.0,1.0,19,9,2011,16.8269911,75.7175387,-0.4656696173103218,7.071991839300342,304.343974921269
7747,39th week,Kerala,Wayanad,Acute Diarrhoeal Disease,19.0,0.0,27,9,2011,11.715219,76.12690295,0.7544312255794048,28.058169577732937,300.69002866357886
7748,39th week,Madhya Pradesh,Khandwa,Malaria,18.0,0.0,20,9,2011,21.9778642,76.56882823,1.7636498134025596,18.980927059951515,300.3166568509689
7749,39th week,Madhya Pradesh,Sagar,Acute Diarrhoeal Disease,13.0,0.0,26,9,2011,23.80961225,78.75911361,-0.8541472113164457,19.93902568914274,301.3722283078915
7751,39th week,Maharashtra,Thane,Acute Diarrhoeal Disease,14.0,0.0,26,9,2011,19.1943294,72.9701779,-0.3950978672028065,25.994939610399257,298.8213046894924
7752,39th week,Punjab,Hoshiarpur,Acute Diarrhoeal Disease,16.0,0.0,3,10,2011,31.60857425,75.84644247,-4.452896803398297,14.993283024930772,303.6969013065822
7753,39th week,Punjab,Jalandhar,Cholera,166.0,0.0,25,9,2011,31.29201065,75.56805772,-2.0737859710216138,15.986764585938102,302.6318059278817
7754,39th week,Tamil Nadu,Saidapet,Cholera,8.0,0.0,3,10,2011,13.020817,80.2239536,-0.656288573023212,10.993834086090668,307.4805201529379
7755,39th week,Tamil Nadu,Kancheepuram,Dengue,5.0,0.0,2,10,2011,12.87960515,79.70427615,-0.122656999599351,12.992831406788078,308.4216899811807
7756,39th week,West Bengal,Bankura,Acute Diarrhoeal Disease,132.0,0.0,27,9,2011,23.13195425,87.2073972,-1.801304244494923,16.02947198580701,299.4968797658655
7758,39th week,West Bengal,Murshidabad,Acute Diarrhoeal Disease,22.0,0.0,28,9,2011,24.1745993,88.2721335,-4.40074295103804,10.95422979416961,300.9719427432847
7759,39th week,West Bengal,Purulia,Acute Diarrhoeal Disease,51.0,0.0,24,9,2011,23.3291882,86.3672378,0.6381472494099367,14.0762899403181,297.0374781815672
7760,39th week,Bihar,Patna,Acute Diarrhoeal Disease,18.0,0.0,1,9,2011,25.6093239,85.1235252,1.4356037153877172,10.968687423740898,302.7022349340164
7761,39th week,Chhattisgarh,Bilaspur,Acute Diarrhoeal Disease,10.0,1.0,2,9,2011,21.98934025,82.10996499,1.0005831376449368,6.031279130187867,300.3851535994034
7762,39th week,Chhattisgarh,Bilaspur,Acute Diarrhoeal Disease,30.0,2.0,12,9,2011,21.98934025,82.10996499,2.1239335256469403,16.000204070797484,296.35402732292255
7764,39th week,Maharashtra,Pune,Dengue,12.0,1.0,28,8,2011,18.521428,73.8544541,0.7483308130975275,7.04901111348256,299.0842142614516
7765,39th week,Bihar,Gaya,Acute Encephalitis Syndrome,204.0,48.0,25,8,2011,24.7964355,85.0079563,2.596494591536926,10.0368441359902,303.5500696655004
7766,39th week,Bihar,Munger,Malaria,25.0,0.0,20,9,2011,25.22081165,86.51720367,1.2034231101312314,8.036264624199953,300.6669478507489
7772,40th week,Gujarat,Sabarkantha,Chikungunya,13.0,0.0,26,9,2011,24.0294885,73.0459884,-2.6104735152830068,19.946939778226035,300.50790949286346
7773,40th week,Punjab,Mansa,Acute Diarrhoeal Disease,57.0,0.0,6,10,2011,29.8769971,75.48898661,4.2638592293836615,20.94408996887983,300.7386390813379
7775,40th week,Tamil Nadu,Thanjavur,Dengue,18.0,0.0,3,10,2011,10.7860267,79.1381497,-1.9214103026682336,11.981177783574466,304.74030951497826
7776,40th week,Tamil Nadu,Karur,Acute Diarrhoeal Disease,11.0,0.0,6,10,2011,10.9301522,78.08485455,1.4650411384736306,9.98386266408784,305.87461356490724
7777,40th week,West Bengal,Bardhaman,Chikungunya,153.0,0.0,2,10,2011,23.41146995,87.84499445,-0.6736316528590682,23.98928323765648,299.400598911876
7778,40th week,Chhattisgarh,Bilaspur,Acute Diarrhoeal Disease,15.0,0.0,23,9,2011,21.98934025,82.10996499,4.624785704609989,25.017191324327403,298.3815678793522
7782,41st week,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,52.0,0.0,9,10,2011,16.99842865,81.71561488,3.708435059393165,17.892740172110894,304.4431691602609
7783,41st week,Bihar,Bhagalpur,Acute Diarrhoeal Disease,28.0,0.0,12,10,2011,25.2871758,87.13033088,-0.6986946525243976,17.944039270266472,302.24750027768107
7784,41st week,Bihar,Madhubani,Acute Diarrhoeal Disease,38.0,0.0,6,10,2011,26.350072,86.22914689,-0.9962641277049268,20.0325730237479,303.39524144418766
7785,41st week,Bihar,Madhubani,Acute Diarrhoeal Disease,17.0,1.0,13,10,2011,26.350072,86.22914689,-0.5368632107448672,16.948461774249854,300.63902772292283
7787,41st week,Gujarat,Vadodara,Chikungunya,28.0,0.0,12,10,2011,22.2973142,73.1942567,-3.3458644799203983,10.936154655202264,308.7981811414935
7788,41st week,Haryana,Karnal,Acute Diarrhoeal Disease,37.0,0.0,14,10,2011,29.6803266,76.9896254,1.3848464720977047,9.058335497321051,305.3274671110942
7789,41st week,Haryana,Panchkula,Chikungunya,39.0,0.0,2,10,2011,30.7137692,76.868276,-0.2601577696946625,15.01729246299416,302.75227650962387
7790,41st week,Haryana,Yamuna Nagar,Chikungunya,12.0,0.0,16,10,2011,30.1389108,77.301064,1.6773261585788009,9.026665804127244,306.0411732416481
7791,41st week,Jharkhand,East Singhbhum,Malaria,52.0,3.0,15,10,2011,22.8092139,86.2091549,0.4599668994863922,19.9518073537887,302.86350806554447
7792,41st week,Jharkhand,East Singhbhum,Acute Diarrhoeal Disease,9.0,0.0,15,10,2011,22.8092139,86.2091549,0.3781181785394536,19.98656304463548,302.7859667693321
7794,41st week,Rajasthan,Tonk,Malaria,5.0,2.0,25,9,2011,26.12214725,75.66375374,0.5767651831052247,9.01040528612595,304.4789778176079
7795,41st week,Tamil Nadu,Kancheepuram,Dengue,46.0,0.0,14,10,2011,12.87960515,79.70427615,-1.3503311569539926,13.982487827397414,305.2779739551843
7797,41st week,Tamil Nadu,Tiruchirapalli,Dengue,14.0,0.0,14,10,2011,10.8219673,78.6830614,0.993086435980756,12.011461703047797,303.0305823953833
7799,41st week,West Bengal,Nadia,Acute Diarrhoeal Disease,14.0,0.0,12,10,2011,23.48454125,88.55676307,2.086456300720127,16.039898497344886,301.52153642901675
7800,41st week,West Bengal,Hooghly,Chikungunya,43.0,0.0,10,10,2011,22.9052114,88.3760639,-1.3255945382293235,18.99904134007934,305.7323813551104
7801,41st week,Bihar,Munger,Malaria,21.0,0.0,26,9,2011,25.22081165,86.51720367,1.6451967864968924,10.003638397296385,302.52231603692127
7802,41st week,Maharashtra,Osmanabad,Chikungunya,27.0,0.0,23,9,2011,18.16984395,76.11796321,-0.1606591611577255,10.003045447763744,306.37705658303685
7804,42nd week,Chhattisgarh,Bilaspur,Acute Diarrhoeal Disease,27.0,0.0,11,10,2011,21.98934025,82.10996499,-4.801621733595893,22.006181160484594,302.23274882446304
7805,42nd week,Jharkhand,East Singhbhum,Acute Diarrhoeal Disease,22.0,0.0,20,10,2011,22.8092139,86.2091549,2.241696950028837,13.96930633263517,302.3122055638431
7806,42nd week,Jharkhand,West Singhbhum,Malaria,10.0,0.0,19,10,2011,22.7859232,86.1716093,0.4962596424754249,13.96986656136354,301.6606364544504
7807,42nd week,Haryana,Faridabad,Dengue,50.0,1.0,11,10,2011,28.4031478,77.3105561,-2.3547079277890246,5.939517405160874,307.96831598208155
7808,42nd week,Gujarat,Vadodara,Chikungunya,22.0,0.0,14,10,2011,22.2973142,73.1942567,2.568500073777137,10.896118426266977,310.1155025994722
7810,42nd week,Madhya Pradesh,Dhar,Malaria,92.0,0.0,5,10,2011,22.5,75.25,-1.3957903250608277,14.97065028938801,304.9949751042599
7811,42nd week,Madhya Pradesh,Burhanpur,Chikungunya,142.0,0.0,14,10,2011,21.3118839,76.2291992,-0.0923803022862124,15.96418134475173,308.3823280435754
7812,42nd week,Madhya Pradesh,Khargone,Chikungunya,41.0,0.0,10,10,2011,21.825599,75.614182,-0.5527938167607138,15.038736299094818,307.4313277892144
7816,42nd week,West Bengal,Hooghly,Chikungunya,91.0,0.0,12,10,2011,22.9052114,88.3760639,-2.914584238192407,18.96220318055852,303.4704368484395
7817,42nd week,West Bengal,Nadia,Cholera,24.0,0.0,15,10,2011,23.48454125,88.55676307,-2.191985373010348,16.065938099518306,304.6775826398632
7820,42nd week,Chhattisgarh,Raipur,Acute Diarrhoeal Disease,117.0,0.0,25,9,2011,21.2380912,81.6336993,1.6892230780027058,24.04372828919993,300.3084168808964
7821,42nd week,Madhya Pradesh,Shivpuri,Acute Diarrhoeal Disease,22.0,0.0,25,9,2011,25.37524125,77.82811933,2.9141264906082034,23.022229647246,300.5125921823281
7823,42nd week,West Bengal,Burdwan,Chikungunya,58.0,0.0,1,10,2011,23.2495714,87.8681751,-0.1836929720369327,20.96506478849246,302.3166747462324
7824,43rd week,Telangana,Mahabubnagar,Dengue,13.0,0.0,20,10,2011,16.69656855,77.95911462,-0.6104948223648317,12.039188579128378,307.7079412948352
7825,43rd week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,11.0,0.0,21,10,2011,14.4752936,78.8216861,1.2309379374940126,16.002490958208245,304.60116199565294
7827,43rd week,Bihar,Katihar,Acute Diarrhoeal Disease,23.0,2.0,19,10,2011,25.5591001,87.64745596,-2.896994952304877,14.07780589716335,302.15875211298487
7828,43rd week,Jharkhand,Dhanbad,Chikungunya,31.0,0.0,22,10,2011,23.7952809,86.4309638,2.538879145166193,13.99190198074034,302.8529614447528
7830,43rd week,Puducherry,Puducherry,Dengue,17.0,0.0,19,10,2011,11.9340568,79.8306447,2.8781393713240417,10.956738184174885,304.0943850797267
7831,43rd week,West Bengal,Howrah,Dengue,85.0,0.0,23,10,2011,22.5736296,88.3251045,1.1273734365988102,12.022937025086993,302.97659155576656
7832,43rd week,West Bengal,Dakshin Dinajpur,Malaria,32.0,0.0,26,10,2011,25.38703085,88.50471505,-3.2127275111448736,17.010891224626413,300.1272234349485
7833,43rd week,Jammu and Kashmir,Badgam,Acute Diarrhoeal Disease,20.0,0.0,28,8,2011,34.0154721,74.7220085,1.8884401889021167,17.041591646216062,299.351952008556
7834,43rd week,Madhya Pradesh,Khandwa,Chikungunya,301.0,0.0,11,10,2011,21.9778642,76.56882823,-1.6557613310287953,12.922222848824958,307.1223385623472
7835,43rd week,Madhya Pradesh,Bhind,Chikungunya,43.0,3.0,4,9,2011,26.5,78.75,1.6482667730577774,12.04192118077395,304.50338683614183
7836,43rd week,Madhya Pradesh,Tikamgarh,Chikungunya,81.0,0.0,19,9,2011,24.85577805,79.04706347,2.0717982131258204,11.03034740758045,300.2585333544654
7837,43rd week,Maharashtra,Akola,Chikungunya,95.0,1.0,26,9,2011,20.76181225,77.19211567,-0.1908188873795189,16.982463818263188,304.8991967768401
7838,43rd week,Rajasthan,Bharatpur,Dengue,15.0,0.0,14,10,2011,27.26521245,77.36912555,1.4017677833214004,5.040019869430525,310.57335699727946
7840,43rd week,Bihar,Munger,Malaria,35.0,0.0,12,10,2011,25.22081165,86.51720367,-2.569836119113255,13.948211408602315,303.97730276282533
7842,44th week,Assam,Chirang,Malaria,294.0,1.0,27,10,2011,26.6464231,90.62415699,-2.396723461679597,42.01036935046168,297.0988152583992
7843,44th week,Assam,Sonitpur,Malaria,17.0,1.0,5,11,2011,26.76777075,92.70140886,3.3804260873321774,35.013708379902425,299.87635843850904
7844,44th week,Bihar,Katihar,Acute Diarrhoeal Disease,28.0,0.0,28,10,2011,25.5591001,87.64745596,-0.3952430048725789,13.93831895464089,301.7382014949176
7845,44th week,Bihar,Lakhisarai,Acute Diarrhoeal Disease,45.0,0.0,3,11,2011,25.1677029,86.05935924,1.656633134371093,8.023227378190326,301.81580747641704
7846,44th week,Karnataka,Bidar,Acute Diarrhoeal Disease,68.0,0.0,26,10,2011,18.083333,77.333333,2.304177960618813,11.050288725149905,310.0723190546918
7847,44th week,Karnataka,Bijapur,Acute Diarrhoeal Disease,27.0,0.0,28,10,2011,16.8269911,75.7175387,0.6862525998230207,6.051150126339282,307.40750130812785
7848,44th week,Karnataka,Dharwad,Acute Diarrhoeal Disease,11.0,0.0,4,11,2011,15.4540505,75.0066516,0.393646352589509,14.045587233011606,307.41473508273214
7850,44th week,Karnataka,Haveri,Acute Diarrhoeal Disease,52.0,0.0,5,11,2011,14.7874825,75.3996731,-1.5032427226135436,25.02999294613492,297.68621856823626
7852,44th week,Madhya Pradesh,Gwalior,Chikungunya,150.0,0.0,5,11,2011,26.2037247,78.1573628,1.51762889647863,7.035361279681632,307.9186688745519
7853,44th week,Madhya Pradesh,Mandsaur,Malaria,26.0,4.0,3,11,2011,24.2651306,75.38718194,1.9603429424327996,5.0969270824254185,307.32158559480695
7854,44th week,Madhya Pradesh,Rajgarh,Chikungunya,64.0,0.0,4,11,2011,23.87167135,76.7748902,0.0734479150531361,5.055773605231042,309.7447915478496
7855,44th week,Madhya Pradesh,Shahdol,Acute Diarrhoeal Disease,37.0,0.0,6,11,2011,23.3002343,81.364771,-0.9684555328662416,13.967908577116797,303.7417569489476
7857,44th week,Odisha,Balasore,Acute Diarrhoeal Disease,85.0,0.0,28,10,2011,21.5002888,86.9202627,1.9127458249521585,15.997880557138568,302.9296409645358
7858,44th week,Bihar,Rohtas,Malaria,51.0,2.0,10,9,2011,24.6723487,83.92090397,0.6619074642194784,17.084723722053386,300.42494788786746
7859,44th week,Karnataka,Belgaum,Chikungunya,18.0,0.0,12,10,2011,15.8572666,74.5069343,5.879649128879399,19.06230649779472,304.4779111696166
7860,44th week,Karnataka,Belgaum,Acute Diarrhoeal Disease,28.0,0.0,20,10,2011,15.8572666,74.5069343,0.3573904478872237,21.061908774131027,302.6201871780804
7861,44th week,Maharashtra,Nashik,Chikungunya,17.0,0.0,19,10,2011,20.0112475,73.7902364,-2.483056942722517,14.981930508764677,302.302648559421
7862,44th week,Maharashtra,Nashik,Acute Diarrhoeal Disease,118.0,0.0,22,10,2011,20.0112475,73.7902364,3.189214315659161,15.005571054272457,302.6142392334081
7863,44th week,Uttar Pradesh,Maharajganj,Acute Encephalitis Syndrome,321.0,42.0,2,1,2011,26.46876745,81.17995234,-3.4702503638707944,3.964256668454572,294.97669610145954
7865,45th week,Jharkhand,West Singhbhum,Malaria,104.0,0.0,6,11,2011,22.7859232,86.1716093,0.2534450825423271,10.005868282631484,302.96655362929897
7866,45th week,Madhya Pradesh,Bhopal,Chikungunya,9.0,0.0,11,11,2011,23.2584857,77.401989,1.3185318925269025,8.001841563526158,307.57557178411645
7867,45th week,Madhya Pradesh,Mandla,Malaria,36.0,0.0,13,11,2011,22.68536625,80.58150562,1.3765746080412962,13.949337090320178,304.94970636766885
7869,45th week,Odisha,Dhenkanal,Acute Diarrhoeal Disease,36.0,2.0,14,11,2011,20.75,85.5,-4.648958960249453,15.919460606152557,301.74610713048884
7871,45th week,Tamil Nadu,Sivaganga,Dengue,4.0,0.0,12,11,2011,9.851231,78.53047155,2.107958297079598,10.005905131035512,304.962788649265
7872,45th week,West Bengal,Bankura,Acute Diarrhoeal Disease,23.0,0.0,11,11,2011,23.13195425,87.2073972,2.408965861636997,8.048189842728188,302.40630201923864
7874,45th week,West Bengal,Burdwan,Acute Diarrhoeal Disease,15.0,0.0,6,11,2011,23.2495714,87.8681751,-4.938770032433304,13.019115890958478,300.38079101877446
7875,45th week,West Bengal,Burdwan,Acute Diarrhoeal Disease,73.0,0.0,28,10,2011,23.2495714,87.8681751,-2.086517879141508,16.033077390855453,300.2689363850204
7878,45th week,Madhya Pradesh,Neemuch,Malaria,64.0,0.0,26,10,2011,24.6301735,75.18310518,1.6167414039273469,7.016394512654303,310.36227700141285
7879,45th week,Maharashtra,Ahmednagar,Chikungunya,217.0,0.0,3,10,2011,19.1627725,74.8580243,-1.313823026588755,15.01704852956442,305.60377730995754
7880,45th week,Maharashtra,Ahmednagar,Chikungunya,167.0,0.0,12,10,2011,19.1627725,74.8580243,3.0409441550428777,14.056652331858396,305.902452283456
7881,45th week,Maharashtra,Beed,Chikungunya,186.0,0.0,19,10,2011,18.9918442,75.909784,1.865018630682727,16.97121922088571,304.0047044090999
7882,45th week,Maharashtra,Beed,Dengue,18.0,1.0,15,10,2011,18.9918442,75.909784,3.436771873081061,16.91504724291939,308.6236662189829
7883,45th week,Tamil Nadu,Coimbatore,Acute Diarrhoeal Disease,23.0,0.0,24,8,2011,11.0600516,77.0679581,1.0107328698573388,7.120363491309967,307.32530455758103
7884,45th week,Tamil Nadu,Coimbatore,Chikungunya,9.0,0.0,16,9,2011,11.0600516,77.0679581,0.1112527760121043,6.984242078516249,309.10454129712235
7885,45th week,Puducherry,Puducherry,Dengue,22.0,1.0,19,10,2011,11.9340568,79.8306447,4.117519846111578,10.959886383686015,303.21387375738163
7886,45th week,Madhya Pradesh,Khandwa,Chikungunya,397.0,0.0,28,10,2011,21.9778642,76.56882823,-1.6070475867257954,8.900790769501677,310.20663531897105
7887,45th week,Haryana,Faridabad,Dengue,69.0,1.0,12,10,2011,28.4031478,77.3105561,1.89952809654774,5.921068856537415,309.1930109414666
7890,46th week,Andhra Pradesh,Prakasam,Acute Diarrhoeal Disease,21.0,0.0,13,11,2011,15.6589741,79.47164373,-0.482379704685414,10.970524257945364,304.77963062202963
7891,46th week,Assam,Chirang,Malaria,87.0,8.0,6,11,2011,26.6464231,90.62415699,-1.6035608625114317,48.985339473721375,297.98973543638425
7892,46th week,Bihar,Nalanda,Chikungunya,23.0,0.0,7,11,2011,25.1364914,85.44365465,0.1987255872882724,9.075240027799326,300.7223330809802
7896,46th week,Gujarat,Anand,Acute Diarrhoeal Disease,28.0,0.0,20,11,2011,22.5584995,72.9625629,2.0120293959596323,7.997973670255191,305.54648685364987
7897,46th week,Gujarat,Rajkot,Acute Diarrhoeal Disease,20.0,0.0,15,11,2011,22.3053263,70.8028377,2.930505287125972,9.982898511437073,308.06753718534503
7899,46th week,Madhya Pradesh,Panna,Malaria,27.0,0.0,19,11,2011,24.5,80.25,-1.031712524592786,8.029140595950333,303.7859040666482
7900,46th week,Maharashtra,Ahmednagar,Dengue,9.0,0.0,4,11,2011,19.1627725,74.8580243,-0.4339107975310096,8.993158777425235,307.45427441864666
7901,46th week,Tamil Nadu,Kancheepuram,Cholera,10.0,0.0,19,11,2011,12.87960515,79.70427615,0.7692653251819807,11.024068160777093,303.4064492787791
7904,46th week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,18.0,0.0,19,11,2011,11.9415377,79.4861469,1.8169855412990945,12.96978894553536,299.5558425977945
7905,46th week,Bihar,Munger,Malaria,9.0,0.0,7,11,2011,25.22081165,86.51720367,-2.539185680961011,5.992258459004097,300.3722987969528
7908,47th week,Bihar,Aurangabad,Malaria,19.0,0.0,15,11,2011,24.786306,84.41448983,-5.894327818974763,10.970713315601971,301.82084054633765
7909,47th week,Madhya Pradesh,Chhindwara,Malaria,66.0,2.0,23,11,2011,22.13983105,78.80964495,1.1154958555528536,7.9320089685321795,306.25236736658354
7910,47th week,Maharashtra,Gadchiroli,Malaria,43.0,1.0,24,11,2011,19.75907035,80.16228073,2.55608710190031,18.03965066602605,303.6286995140421
7911,47th week,Tamil Nadu,Perambalur,Dengue,21.0,0.0,19,11,2011,11.2287716,78.81825555,-0.3066545554296368,12.99287504048844,303.311348520775
7912,47th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,35.0,0.0,17,11,2011,24.0,87.583333,-2.730534543504838,7.92110193716995,303.6960439302549
7913,47th week,Gujarat,Bhavnagar,Acute Diarrhoeal Disease,76.0,0.0,14,11,2011,21.7718836,72.1416449,-1.985270551806176,9.018355244626513,309.65403650577053
7914,47th week,Madhya Pradesh,Chhindwara,Chikungunya,23.0,0.0,14,11,2011,22.13983105,78.80964495,1.402236917139848,8.945906992081623,304.77225574259984
7915,47th week,Manipur,Churachandpur,Dengue,74.0,0.0,22,10,2011,24.378704,93.6970015,3.4126092873013985,42.97062122810095,298.7946825651889
7916,47th week,West Bengal,Jalpaiguri,Chikungunya,21.0,0.0,5,11,2011,26.4733048,88.67886686,-4.2154238394955295,34.039783205263475,295.9194912192104
7918,47th week,Gujarat,Rajkot,Acute Diarrhoeal Disease,20.0,0.0,15,11,2011,22.3053263,70.8028377,-2.465857549012707,9.923342788495589,309.25008956070474
7919,47th week,Jharkhand,West Singhbhum,Malaria,440.0,0.0,18,11,2011,22.7859232,86.1716093,-0.3783017975452751,5.952514363787841,301.666920655053
7920,47th week,Puducherry,Puducherry,Dengue,152.0,1.0,19,10,2011,11.9340568,79.8306447,-3.9301891482821865,11.047651058758271,302.10682004025205
7921,48th week,Jharkhand,Dumka,Malaria,743.0,1.0,15,11,2010,24.2538512,87.30064714,-1.908995706815696,10.986907145314309,305.24117493868107
7923,48th week,Tamil Nadu,Villupuram,Acute Diarrhoeal Disease,10.0,0.0,21,11,2010,11.9415377,79.4861469,0.9334384686209616,7.978820804181628,302.53252801948685
7924,48th week,West Bengal,Bankura,Dengue,6.0,0.0,23,11,2010,23.13195425,87.2073972,-0.3976454527386296,8.123194567269378,301.3846521434261
7925,48th week,West Bengal,Bankura,Acute Diarrhoeal Disease,39.0,0.0,24,11,2010,23.13195425,87.2073972,-3.882878848230032,8.018728905565666,301.4958264694536
7927,48th week,West Bengal,Murshidabad,Acute Diarrhoeal Disease,34.0,0.0,21,11,2010,24.1745993,88.2721335,-2.9131857267577126,8.932825185380214,302.81442076390334
7928,48th week,Madhya Pradesh,Morena,Chikungunya,119.0,0.0,12,11,2010,26.166667,77.5,3.369424062067477,8.079828169263113,304.1345550420384
7929,48th week,Madhya Pradesh,Bhind,Chikungunya,97.0,0.0,28,10,2010,26.5,78.75,3.457916856023678,8.122108448056794,305.3427708524257
7930,48th week,Chandigarh,Chandigarh,Dengue,25.0,0.0,6,9,2010,30.72984395,76.78414567,1.6782974107286408,18.016423518355577,301.5442222257011
7931,48th week,Puducherry,Puducherry,Cholera,7.0,0.0,24,6,2010,11.9340568,79.8306447,3.4481882605925165,10.990129392186368,308.3607755733686
7933,49th week,Assam,Chirang,Malaria,76.0,1.0,28,11,2011,26.6464231,90.62415699,2.5222308112697,45.005520069176654,295.70398987822085
7934,49th week,Gujarat,Bhavnagar,Acute Diarrhoeal Disease,18.0,0.0,7,12,2011,21.7718836,72.1416449,-2.508904645926654,7.884395210493518,308.63317901253697
7935,49th week,Gujarat,Patan,Chikungunya,15.0,0.0,7,12,2011,23.77405735,71.68373466,0.1965047895571122,3.909251194006669,309.6885067019099
7936,49th week,Jharkhand,Seraikela- Kharsawan (West Singhbhum),Malaria,39.0,0.0,7,12,2011,22.8232012,85.91973202,-1.5329092452427957,12.95757812349459,298.2066175525093
7937,49th week,Jharkhand,West Singhbhum,Malaria,24.0,0.0,5,12,2011,22.7859232,86.1716093,-5.110761651181395,7.097607517345018,300.9163903005769
7938,49th week,Kerala,Palakkad,Acute Diarrhoeal Disease,13.0,0.0,28,11,2011,10.78789845,76.47408711,4.06614008765661,10.020781424227623,299.7015551986675
7939,49th week,Maharashtra,Jalgaon,Chikungunya,21.0,0.0,28,11,2011,20.84288265,75.52612464,1.853063709471412,8.03491194526729,305.4176282044404
7940,49th week,Tamil Nadu,Salem,Chikungunya,16.0,0.0,10,12,2011,11.0600516,77.0679581,2.862748713379675,10.00655752665554,300.83582404044364
7941,49th week,Tamil Nadu,Thiruvallur,Cholera,33.0,2.0,8,12,2011,13.13014755,79.92435386,-2.1750812996601376,8.994786697824697,302.6025418864481
7943,49th week,West Bengal,Murshidabad,Acute Diarrhoeal Disease,27.0,0.0,28,11,2011,24.1745993,88.2721335,1.770366663567731,7.117772789830706,299.93474514698715
7944,49th week,West Bengal,Malda,Acute Diarrhoeal Disease,41.0,2.0,6,12,2011,25.0057449,88.1398483,0.782809393185241,6.024325083819502,300.9795275086344
7945,49th week,Karnataka,Tumkur,Acute Diarrhoeal Disease,339.0,0.0,28,11,2011,13.3400771,77.1006208,-2.7882899956435843,8.038468882866942,300.8794896749805
7946,50th week,Andhra Pradesh,Visakhapatnam,Chikungunya,10.0,0.0,16,12,2011,17.7222517,83.32670984,1.212074073915839,8.982374433303823,301.74427636121334
